"clbid","credits","crsid","department","enrolled","firstyear","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000022889","1.0","0000001274","RUSSN","13","","","","Marc Robinson","","S","200","999","Intro Russian Film-Tr","265","{'day': 'Mo', 'end': '10:00', 'location': 'M 11', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 11', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 11', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022890","1.0","0000001278","RUSSN","10","","","","Irina Walter","","S","300","999","The Russian Press","372","{'day': 'Mo', 'end': '11:40', 'location': 'M 36', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 36', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 36', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022891","1.0","0000001280","RUSSN","1","","","","Robert Nichols","","S","300","999","IR/Soviet Education","398","","False","False","","3","","","O","19973","Research","1997"
"0000022918","1.0","0000001289","SOAN","29","","","","Raymond DeVries","","S","100","25","Intro to Sociology","121","{'day': 'Mo', 'end': '10:00', 'location': 'H 403', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 403', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 403', 'start': '09:05'}","False","False","A","3","","","C","19973","Research","1997"
"0000022919","1.0","0000001289","SOAN","28","","","","Raymond DeVries","","S","100","25","Intro to Sociology","121","{'day': 'Mo', 'end': '11:40', 'location': 'H 302', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 302', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 302', 'start': '10:45'}","False","False","B","3","","","C","19973","Research","1997"
"0000022920","1.0","0000001293","SOAN","26","","","","Phyllis G. Myers","","S","100","25","Soc Prob/Soc Change","126","{'day': 'Tu', 'end': '11:00', 'location': 'M 2', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 2', 'start': '09:35'}","False","False","","3","","","C","19973","Research","1997"
"0000022921","1.0","0000001294","SOAN","33","","","","Carolyn Anderson","","S","100","35","Int/Cult Anthropology","128","{'day': 'Mo', 'end': '12:45', 'location': 'H 413', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'H 413', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'H 413', 'start': '11:50'}","False","False","","3","","","O","19973","Research","1997"
"0000022924","1.0","0000002419","SOAN","30","","","","James Tallon","","S","200","25","Crime & Delinquency","246","{'day': 'Mo', 'end': '11:40', 'location': 'H 516', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 516', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 516', 'start': '10:45'}","False","False","","3","","","C","19973","Research","1997"
"0000022925","1.0","0000001308","SOAN","24","","","","Michael Leming","","S","200","25","Dying,Death,Bereave","248","{'day': 'Tu', 'end': '11:00', 'location': 'H 403', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'H 403', 'start': '09:35'}","False","False","","3","","","C","19973","Research","1997"
"0000022926","1.0","0000001310","SOAN","24","","","","Phyllis G. Myers","","S","200","25","Marriage & the Family","260","{'day': 'Tu', 'end': '13:10', 'location': 'H 403', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 403', 'start': '11:45'}","False","False","","3","","","C","19973","Research","1997"
"0000022927","1.0","0000001312","SOAN","15","","","","Michael Leming","","S","200","15","Rel, Culture, Society","265","{'day': 'Tu', 'end': '13:10', 'location': 'H 317', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 317', 'start': '11:45'}","False","False","","3","","","C","19973","Research","1997"
"0000022928","1.0","0000001313","SOAN","15","","","","James Tallon","","S","200","999","Sociological Theory","291","{'day': 'Mo', 'end': '10:00', 'location': 'H 515', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 515', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 515', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022929","1.0","0000002442","SOAN","13","","","","Raymond DeVries","","S","300","999","Data Collect & Analy","372","{'day': 'Mo', 'end': '14:55', 'location': 'H 413', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 413', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 413', 'start': '14:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022930","1.0","0000001318","SOAN","5","","","","Carolyn Anderson","","S","300","999","Ethnograph Rsch Meth","373","{'day': 'Mo', 'end': '14:55', 'location': 'H 301', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 301', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 301', 'start': '14:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022931","1.0","0000001319","SOAN","1","","","","Carolyn Anderson","","S","300","999","Academic Internship","394","","True","False","","3","","","O","19973","Research","1997"
"0000022932","1.0","0000001321","SOAN","14","","","","Samiha Peterson","","S","300","25","Soc/Anthro and Ethics","399","{'day': 'Tu', 'end': '14:45', 'location': 'H 301', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 301', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022933","1.0","0000001325","SPAN","24","","","","Maggie Broner","","S","100","25","Beginning Spanish II","112","{'day': 'Mo', 'end': '10:00', 'location': 'M 4', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 4', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 4', 'start': '09:05'}","False","False","A","3","","","O","19973","Research","1997"
"0000022934","1.0","0000001325","SPAN","20","","","","Maggie Broner","","S","100","25","Beginning Spanish II","112","{'day': 'Mo', 'end': '12:45', 'location': 'M 20', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 20', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 20', 'start': '11:50'}","False","False","B","3","","","O","19973","Research","1997"
"0000022935","1.0","0000001325","SPAN","25","","","","Maggie Broner","","S","100","25","Beginning Spanish II","112","{'day': 'Mo', 'end': '13:50', 'location': 'M 20', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 20', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 20', 'start': '12:55'}","False","False","C","3","","","C","19973","Research","1997"
"0000022936","1.0","0000001326","SPAN","24","","","","León Narváez","","S","200","25","Intermed Spanish I","231","{'day': 'Mo', 'end': '10:00', 'location': 'M 20', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 20', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 20', 'start': '09:05'}","False","False","A","3","","","O","19973","Research","1997"
"0000022937","1.0","0000001326","SPAN","26","","","","Gwen Barnes-Karol","","S","200","25","Intermed Spanish I","231","{'day': 'Mo', 'end': '11:40', 'location': 'M 20', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 20', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 20', 'start': '10:45'}","False","False","B","3","","","C","19973","Research","1997"
"0000022938","1.0","0000001326","SPAN","23","","","","Gwen Barnes-Karol","","S","200","25","Intermed Spanish I","231","{'day': 'Mo', 'end': '13:50', 'location': 'M 21', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 21', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 21', 'start': '12:55'}","False","False","C","3","","","O","19973","Research","1997"
"0000022939","1.0","0000001326","SPAN","18","","","","León Narváez","","S","200","25","Intermed Spanish I","231","{'day': 'Mo', 'end': '14:55', 'location': 'M 20', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 20', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 20', 'start': '14:00'}","False","False","D","3","","","O","19973","Research","1997"
"0000022940","1.0","0000001327","SPAN","24","","","","Frank L. Odd","","S","200","25","Intermed Spanish II","232","{'day': 'Mo', 'end': '10:00', 'location': 'M 21', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 21', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 21', 'start': '09:05'}","False","False","A","3","","","O","19973","Research","1997"
"0000022941","1.0","0000001327","SPAN","24","","","","James A. Dunlop","","S","200","25","Intermed Spanish II","232","{'day': 'Mo', 'end': '11:40', 'location': 'M 21', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 21', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 21', 'start': '10:45'}","False","False","B","3","","","O","19973","Research","1997"
"0000022942","1.0","0000001327","SPAN","17","","","","Frank L. Odd","","S","200","25","Intermed Spanish II","232","{'day': 'Mo', 'end': '14:55', 'location': 'M 21', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 21', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 21', 'start': '14:00'}","False","False","D","3","","","O","19973","Research","1997"
"0000022943","1.0","0000001327","SPAN","26","","","","Thomas Waldemer","","S","200","25","Intermed Spanish II","232","{'day': 'Tu', 'end': '11:00', 'location': 'M 20', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 20', 'start': '09:35'}","False","False","E","3","","","C","19973","Research","1997"
"0000022944","1.0","0000001327","SPAN","24","","","","Thomas Waldemer","","S","200","25","Intermed Spanish II","232","{'day': 'Tu', 'end': '13:10', 'location': 'M 30', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 30', 'start': '11:45'}","False","False","F","3","","","C","19973","Research","1997"
"0000022945","1.0","0000001331","SPAN","13","","","","Gwen Barnes-Karol","","S","200","999","Cult & Civ of Spain","251","{'day': 'Tu', 'end': '13:10', 'location': 'M 15', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 15', 'start': '11:45'}","False","False","A","3","","","O","19973","Research","1997"
"0000022946","1.0","0000001331","SPAN","9","","","","James A. Dunlop","","S","200","999","Cult & Civ of Spain","251","{'day': 'Tu', 'end': '13:10', 'location': 'M 20', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 20', 'start': '11:45'}","False","False","B","3","","","O","19973","Research","1997"
"0000022947","1.0","0000001332","SPAN","24","","","","Sylvia Carullo","","S","200","999","Cult & Civ of Lat Am","254","{'day': 'Tu', 'end': '14:45', 'location': 'M 21', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 21', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022948","1.0","0000001333","SPAN","22","","","","León Narváez","","S","200","25","Applied Linguistics","261","{'day': 'Tu', 'end': '09:25', 'location': 'M 21', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'M 21', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022949","1.0","0000001342","SPAN","1","","","","León Narváez","","S","200","999","IS/Span Linguistics","298","","False","False","","3","","","O","19973","Research","1997"
"0000022950","1.0","0000001352","SPAN","21","","","","Sylvia Carullo","","S","300","25","Lat Am Lit to 1940","387","{'day': 'Tu', 'end': '13:10', 'location': 'M 21', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 21', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022951","1.0","0000001355","SPAN","1","","","","James A. Dunlop","","S","300","999","IR/Advanced Span Styl","398","","False","False","","3","","","O","19973","Research","1997"
"0000022952","1.0","0000001355","SPAN","1","","","","James A. Dunlop","","S","300","999","IR/Spain Tech/Commum","398","","False","False","A","3","","","O","19973","Research","1997"
"0000022953","1.0","0000001359","SWRK","1","","","","Mary Carlsen","","S","200","999","Soc Work/Soc Services","221","","False","False","","3","","","C","19973","Research","1997"
"0000022954","1.0","0000001363","SWRK","24","","","","Mary Carlsen","11/21","S","200","30","Social Policy","258","{'day': 'Mo', 'end': '12:45', 'location': 'L 177', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 177', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 177', 'start': '11:50'}","False","False","","3","3/6","9/15","O","19973","Research","1997"
"0000022955","1.0","0000001364","SWRK","11","0/0","","","Naurine Lennox","11/15","S","200","15","Social Work Methds II","261","{'day': 'Tu', 'end': '14:45', 'location': 'L 577', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 577', 'start': '13:20'}","False","False","","3","0/0","0/0","C","19973","Research","1997"
"0000022956","1.0","0000001366","SWRK","1","","","","Mary Carlsen","","S","200","999","Academic Internship","294","","True","False","","3","","","O","19973","Research","1997"
"0000022957","1.0","0000001365","SWRK","11","0/0","","","Naurine Lennox","11/15","S","200","15","Eval/SW Prac & Prog","274","{'day': 'Tu', 'end': '13:00', 'location': 'L 177', 'start': '11:45'};{'day': 'Th', 'end': '13:00', 'location': 'L 177', 'start': '11:45'}","False","False","","3","0/0","0/0","C","19973","Research","1997"
"0000022958","1.0","0000001371","SWRK","10","0/0","","","Mary Carlsen","0/0","S","300","10","Social Worker as Prof","381","{'day': 'Tu', 'end': '13:00', 'location': 'L 577', 'start': '11:45'};{'day': 'Th', 'end': '13:00', 'location': 'L 577', 'start': '11:45'}","False","False","","3","10/10","0/0","C","19973","Research","1997"
"0000022960","0.25","0000002456","THEAT","13","","","1","Larry Schnoor","","S","100","18","Fundament of Speaking","105","{'day': 'Tu', 'end': '09:25', 'location': 'TB 216', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'TB 216', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022961","1.0","0000001375","THEAT","19","","","","Karen Wilson","","S","100","25","Intro to Theater","110","{'day': 'Mo', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TB 216', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022962","1.0","0000001376","THEAT","15","","","","Lavinia Moyer","","S","100","15","Acting for Non-Majors","115","{'day': 'Mo', 'end': '11:40', 'location': 'SPT RHT', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SPT RHT', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SPT RHT', 'start': '10:45'}","False","False","","3","","","C","19973","Research","1997"
"0000022966","1.0","0000001378","THEAT","17","","","","Lavinia Moyer","","S","100","15","Beginning Acting","130","{'day': 'Mo', 'end': '08:50', 'location': 'SPT RHT', 'start': '08:00'};{'day': 'We', 'end': '08:50', 'location': 'SPT RHT', 'start': '08:00'};{'day': 'Fr', 'end': '08:50', 'location': 'SPT RHT', 'start': '08:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022967","1.0","0000001379","THEAT","18","","","","Janis Hardy;Karen Wilson","","S","100","20","Acting--Lyric Stage","131","{'day': 'Tu', 'end': '13:10', 'location': 'SPT RHT', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'SPT RHT', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022968","1.0","0000002464","THEAT","17","","","","Michael Maguire","","S","100","20","Interpersonal Commun","140","{'day': 'Tu', 'end': '11:00', 'location': 'TB 227', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'TB 227', 'start': '09:35'}","False","False","","3","","","O","19973","Research","1997"
"0000022969","1.0","0000001381","THEAT","9","","","","Brian Bjorklund","","S","100","16","Scenery/Costumes Prod","150","{'day': 'Mo', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TB Green Rm', 'start': '11:50'}","False","False","","3","","","O","19973","Research","1997"
