"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","section","semester","status","term","type","year"
"0000007903","1.0","0000000452","ENGL","14","0","0","0","14","","Postlethwaite, Diana","{'fsnum': '6403', 'name': 'Postlethwaite, Diana'}","300","15","","","","","Sem: Cultural Criticsm","","399","{'day': 'Tu', 'end': '13:10', 'location': 'RML 520', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'RML 520', 'start': '12:45'}","False","A","1","C","20041","Seminar","2004"
"0000007904","1.0","0000000452","ENGL","15","0","0","0","15","","Titus, Mary","{'fsnum': '8415', 'name': 'Titus, Mary'}","300","15","","","","","Sem: Virtue & Money","","399","{'day': 'Tu', 'end': '14:45', 'location': 'RML 520', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'RML 520', 'start': '14:15'}","False","B","1","C","20041","Seminar","2004"
"0000007905","1.0","0000000453","ENVST","24","1","4","13","6","HWC","Allister, Mark","{'fsnum': '110', 'name': 'Allister, Mark'}","100","26","","","","","Culture of Nature","","101","{'day': 'Tu', 'end': '09:25', 'location': 'RML 515', 'start': '08:00'};{'day': 'Th', 'end': '09:30', 'location': 'RML 515', 'start': '08:00'}","False","","1","C","20041","Research","2004"
"0000007906","1.0","0000000454","ENVST","26","9","4","7","6","NST","Hill, Jason D.","{'fsnum': '15716', 'name': 'Hill, Jason D.'}","100","26","10","6","7","6","Conservation Biology","","125","{'day': 'Mo', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 274', 'start': '13:00'}","False","","1","C","20041","Research","2004"
"0000007907","1.0","0000000455","ENVST","23","6","1","10","6","NST","Jacobel, Robert","{'fsnum': '3646', 'name': 'Jacobel, Robert'}","100","24","9","7","7","6","Intro: Env Studies","","137","{'day': 'Tu', 'end': '11:00', 'location': 'SC 129', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 129', 'start': '09:30'}","False","A","1","C","20041","Research","2004"
"0000007908","1.0","0000000455","ENVST","25","7","4","7","7","NST","Bakko, Eugene","{'fsnum': '325', 'name': 'Bakko, Eugene'}","100","26","9","5","5","6","Intro: Env Studies","","137","{'day': 'Tu', 'end': '13:10', 'location': 'SC 129', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'SC 129', 'start': '12:45'}","False","B","1","C","20041","Research","2004"
"0000007909","1.0","0000000458","ENVST","21","7","4","4","6","","Breen, Sheryl D.","{'fsnum': '13316', 'name': 'Breen, Sheryl D.'}","200","26","","","","","Env Political Theory","","225","{'day': 'Tu', 'end': '14:45', 'location': 'SC 129', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'SC 129', 'start': '14:15'}","False","","1","O","20041","Research","2004"
"0000007910","1.0","0000000459","ENVST","10","1","3","4","2","HBS","Judge, Rebecca","{'fsnum': '4137', 'name': 'Judge, Rebecca'}","200","26","","","","","Env Policy/Regulation","","232","{'day': 'Mo', 'end': '14:55', 'location': 'HH 515', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'HH 515', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'HH 515', 'start': '14:00'}","False","","1","O","20041","Research","2004"
"0000007911","1.0","0000000461","ENVST","7","0","3","0","4","NSL;NST","Welch, Brian C.","{'fsnum': '13277', 'name': 'Welch, Brian C.'}","200","18","","","","","Remote Sensing & Gis","","255","{'day': 'Mo', 'end': '11:40', 'location': 'RML 477', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RML 477', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RML 477', 'start': '10:45'};{'day': 'We', 'end': '15:20', 'location': 'RML 477', 'start': '13:20'}","False","","1","O","20041","Research","2004"
"0000007912","1.0","0000000463","ENVST","25","0","13","5","7","ALS-A;HWC","Rohn, Matthew","{'fsnum': '6758', 'name': 'Rohn, Matthew'}","200","26","","","","","Nature & Am Landscape","","270","{'day': 'Mo', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CAD 305', 'start': '09:05'}","False","","1","C","20041","Research","2004"
"0000007913","1.0","0000000464","ENVST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000007914","1.0","0000000465","ENVST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000007915","1.0","0000000466","ENVST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000007916","1.0","0000000467","ENVST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","1","O","20041","Research","2004"
"0000007917","1.0","0000000467","ENVST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","A","1","O","20041","Research","2004"
"0000075542","0.25","0000001040","ESAC","1","0","0","0","1","PHA;SPM","Neuger, Ruth B.","{'fsnum': '10490', 'name': 'Neuger, Ruth B.'}","100","","","","","","Intercol Soccer Women","","185","","False","","1","O","20041","Research","2004"
"0000008031","1.0","0000000648","FAMST","28","0","11","11","6","","Holt, C. George","{'fsnum': '3431', 'name': 'Holt, C. George'}","200","25","0","3","2","3","Intro: Family Studies","","232","{'day': 'Tu', 'end': '11:00', 'location': 'BMC 111', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'BMC 111', 'start': '09:30'}","False","","1","C","20041","Research","2004"
"0000008032","1.0","0000000651","FAMST","34","0","13","3","18","","Holt, C. George","{'fsnum': '3431', 'name': 'Holt, C. George'}","200","30","0","5","0","10","Human Sexuality","","253","{'day': 'Tu', 'end': '13:10', 'location': 'HH 501', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'HH 501', 'start': '12:45'}","False","A","1","C","20041","Research","2004"
"0000008033","1.0","0000000651","FAMST","34","0","6","1","27","","Holt, C. George","{'fsnum': '3431', 'name': 'Holt, C. George'}","200","30","0","","","","Human Sexuality","","253","{'day': 'Tu', 'end': '14:45', 'location': 'HH 501', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'HH 501', 'start': '14:15'}","False","B","1","C","20041","Research","2004"
"0000008034","1.0","0000000653","FAMST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000008035","1.0","0000000654","FAMST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000008036","1.0","0000000656","FAMST","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000007924","1.0","0000000476","FREN","27","17","2","6","2","","Mather, M. Clare","{'fsnum': '5116', 'name': 'Mather, M. Clare'}","100","30","","","","","Beginning French I","","111","{'day': 'Mo', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 030', 'start': '09:05'}","False","","1","O","20041","Research","2004"
"0000007925","1.0","0000000477","FREN","17","9","3","2","3","","Pensec, Herve","{'fsnum': '6184', 'name': 'Pensec, Herve'}","100","18","","","","","Beginning French II","","112","{'day': 'Mo', 'end': '11:40', 'location': 'OM 026', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 026', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 026', 'start': '10:45'}","False","A","1","O","20041","Research","2004"
"0000007926","1.0","0000000477","FREN","13","10","0","1","2","","Pensec, Herve","{'fsnum': '6184', 'name': 'Pensec, Herve'}","100","18","","","","","Beginning French II","","112","{'day': 'Mo', 'end': '12:45', 'location': 'OM 026', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'OM 026', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'OM 026', 'start': '23:50'}","False","B","1","O","20041","Research","2004"
"0000007927","1.0","0000000479","FREN","21","15","2","1","3","","Allen, Wendy","{'fsnum': '102', 'name': 'Allen, Wendy'}","200","25","","","","","Intermed French I","","231","{'day': 'Mo', 'end': '08:55', 'location': 'OM 026', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'OM 026', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'OM 026', 'start': '08:00'}","False","A","1","O","20041","Research","2004"
"0000007928","1.0","0000000479","FREN","17","9","0","4","4","","Mather, M. Clare","{'fsnum': '5116', 'name': 'Mather, M. Clare'}","200","25","","","","","Intermed French I","","231","{'day': 'Mo', 'end': '11:40', 'location': 'OM 031', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'OM 031', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'OM 031', 'start': '10:45'}","False","B","1","O","20041","Research","2004"
"0000007929","1.0","0000000479","FREN","23","19","0","4","0","","Mather, M. Clare","{'fsnum': '5116', 'name': 'Mather, M. Clare'}","200","25","","","","","Intermed French I","","231","{'day': 'Mo', 'end': '13:50', 'location': 'OM 026', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'OM 026', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'OM 026', 'start': '12:55'}","False","C","1","C","20041","Research","2004"
"0000007930","1.0","0000000480","FREN","30","23","0","1","6","FOL-F;MCS-G","Allen, Wendy","{'fsnum': '102', 'name': 'Allen, Wendy'}","200","29","","","","","Intermed French II","","232","{'day': 'Mo', 'end': '10:00', 'location': 'OM 026', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'OM 026', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'OM 026', 'start': '09:05'}","False","A","1","C","20041","Research","2004"
"0000007931","1.0","0000000480","FREN","26","5","2","15","4","FOL-F;MCS-G","Barjasteh, Jolene","{'fsnum': '337', 'name': 'Barjasteh, Jolene'}","200","29","","","","","Intermed French II","","232","{'day': 'Mo', 'end': '14:55', 'location': 'OM 026', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'OM 026', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'OM 026', 'start': '14:00'}","False","B","1","O","20041","Research","2004"
"0000007932","1.0","0000000483","FREN","21","1","2","15","3","FOL-F;WRI","Homler, Scott","{'fsnum': '3438', 'name': 'Homler, Scott'}","200","18","","","","","Writing French","","251","{'day': 'Tu', 'end': '14:45', 'location': 'OM 026', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'OM 026', 'start': '14:15'}","False","","1","C","20041","Research","2004"
"0000007933","1.0","0000000484","FREN","14","4","2","7","1","FOL-F","Barjasteh, Jolene","{'fsnum': '337', 'name': 'Barjasteh, Jolene'}","200","20","","","","","Top: Fr Civilization","","252","{'day': 'Tu', 'end': '09:25', 'location': 'OM 026', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'OM 026', 'start': '08:00'}","False","","1","O","20041","Topic","2004"
"0000007934","1.0","0000000486","FREN","17","0","7","1","9","FOL-F;WRI","Allen, Wendy","{'fsnum': '102', 'name': 'Allen, Wendy'}","200","18","","","","","Fr World: Maghreb","","271","{'day': 'Tu', 'end': '11:00', 'location': 'OM 026', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 026', 'start': '09:30'}","False","","1","O","20041","Research","2004"
"0000007935","1.0","0000000490","FREN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000007936","1.0","0000000491","FREN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","1","O","20041","Research","2004"
"0000007937","1.0","0000000491","FREN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","A","1","O","20041","Research","2004"
"0000007938","1.0","0000000492","FREN","9","0","3","0","6","FOL-F","Pensec, Herve","{'fsnum': '6184', 'name': 'Pensec, Herve'}","300","18","","","","","Top: Caribbean Lit","","372","{'day': 'Tu', 'end': '13:10', 'location': 'OM 026', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'OM 026', 'start': '12:45'}","False","","1","O","20041","Topic","2004"
"0000007939","1.0","0000000494","FREN","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000007940","1.0","0000000496","FREN","1","0","0","0","1","","Allen, Wendy","{'fsnum': '102', 'name': 'Allen, Wendy'}","300","","","","","","IR/Secularism France","","398","","False","","1","O","20041","Research","2004"
"0000007976","1.0","0000000531","GCON","23","21","0","0","2","","Barjasteh, Jolene","{'fsnum': '337', 'name': 'Barjasteh, Jolene'}","100","23","","","","","Greeks and Hebrews","","113","{'day': 'Mo', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'}","False","A","1","C","20041","Research","2004"
"0000007977","1.0","0000000531","GCON","23","22","0","0","1","","Postlethwaite, Diana","{'fsnum': '6403', 'name': 'Postlethwaite, Diana'}","100","23","","","","","Greeks and Hebrews","","113","{'day': 'Mo', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'}","False","B","1","C","20041","Research","2004"
"0000007978","1.0","0000000531","GCON","23","23","0","0","0","","Santurri, Edmund","{'fsnum': '7020', 'name': 'Santurri, Edmund'}","100","23","","","","","Greeks and Hebrews","","113","{'day': 'Mo', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'Steensland', 'start': '10:45'}","False","C","1","C","20041","Research","2004"
"0000007979","1.0","0000000531","GCON","22","21","0","1","0","","Carrington, J. L.","{'fsnum': '971', 'name': 'Carrington, J. L.'}","100","23","","","","","Greeks and Hebrews","","113","{'day': 'Mo', 'end': '11:40', 'location': 'HH 514', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 514', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 514', 'start': '10:45'}","False","D","1","C","20041","Research","2004"
"0000007980","1.0","0000000534","GCON","19","0","1","15","3","ALS-L;WRI","Judge, Rebecca","{'fsnum': '4137', 'name': 'Judge, Rebecca'}","200","23","","","","","New Forces of Secular","","217","{'day': 'Mo', 'end': '12:45', 'location': 'HH 302', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'HH 302', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'HH 302', 'start': '23:50'}","False","A","1","C","20041","Research","2004"
"0000007981","1.0","0000000534","GCON","20","0","2","17","1","ALS-L;WRI","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","200","23","","","","","New Forces of Secular","","217","{'day': 'Mo', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'}","False","B","1","C","20041","Research","2004"
"0000007982","1.0","0000000534","GCON","19","0","0","17","2","ALS-L;WRI","Wilson, Charles","{'fsnum': '9090', 'name': 'Wilson, Charles'}","200","23","","","","","New Forces of Secular","","217","{'day': 'Mo', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'Steensland', 'start': '23:50'}","False","C","1","C","20041","Research","2004"
"0000007983","1.0","0000000534","GCON","20","0","0","20","0","ALS-L;WRI","Watt, Norman M.","{'fsnum': '8896', 'name': 'Watt, Norman M.'}","200","23","","","","","New Forces of Secular","","217","{'day': 'Mo', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RML 515', 'start': '23:50'}","False","D","1","C","20041","Research","2004"
"0000007941","1.0","0000000498","GE","20","15","0","1","4","FYW","Cherewatuk, Karen","{'fsnum': '1076', 'name': 'Cherewatuk, Karen'}","100","18","","","","","First-Year Writing","","111","{'day': 'Mo', 'end': '10:00', 'location': 'RML 421', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RML 421', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RML 421', 'start': '09:05'}","False","A","1","C","20041","Research","2004"
"0000007942","1.0","0000000498","GE","16","14","0","1","1","FYW","Buckstead, Richard","{'fsnum': '821', 'name': 'Buckstead, Richard'}","100","18","","","","","First-Year Writing","","111","{'day': 'Mo', 'end': '11:40', 'location': 'RML 420', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RML 420', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RML 420', 'start': '10:45'}","False","B","1","C","20041","Research","2004"
"0000007943","1.0","0000000498","GE","19","16","0","0","3","FYW","Cherewatuk, Karen","{'fsnum': '1076', 'name': 'Cherewatuk, Karen'}","100","18","","","","","First-Year Writing","","111","{'day': 'Mo', 'end': '12:45', 'location': 'RML 420', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'RML 420', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'RML 420', 'start': '23:50'}","False","C","1","C","20041","Research","2004"
